epoch,fitness
0,0.5699084056772385
1,0.5699084056772385
2,0.5699084056772385
3,0.5699084056772385
4,0.5699084056772385
5,0.5699084056772385
6,0.5699084056772385
7,0.5699084056772385
8,0.5699084056772385
9,0.5699084056772385
10,0.5699084056772385
11,0.5699084056772385
12,0.5699084056772385
13,0.5699084056772385
14,0.5699084056772385
15,0.5699084056772385
16,0.5699084056772385
17,0.5699084056772385
18,0.5699084056772385
19,0.5699084056772385
20,0.5699084056772385
21,0.5699084056772385
22,0.5699084056772385
23,0.5699084056772385
24,0.5699084056772385
25,0.5699084056772385
26,0.5699084056772385
27,0.5699084056772385
28,0.5699084056772385
29,0.5699084056772385
30,0.5699084056772385
31,0.5699084056772385
32,0.5699084056772385
33,0.5699084056772385
34,0.5699084056772385
35,0.5699084056772385
36,0.5699084056772385
37,0.5699084056772385
38,0.5699084056772385
39,0.5699084056772385
40,0.5699084056772385
41,0.5699084056772385
42,0.5699084056772385
43,0.5699084056772385
44,0.5699084056772385
45,0.5699084056772385
46,0.5699084056772385
47,0.5699084056772385
48,0.5699084056772385
49,0.5699084056772385
50,0.5699084056772385
51,0.5699084056772385
52,0.5699084056772385
53,0.5699084056772385
54,0.5699084056772385
55,0.5699084056772385
56,0.5699084056772385
57,0.5699084056772385
58,0.5699084056772385
59,0.5699084056772385
60,0.5699084056772385
61,0.5699084056772385
62,0.5699084056772385
63,0.5699084056772385
64,0.5699084056772385
65,0.5699084056772385
66,0.5699084056772385
67,0.5699084056772385
68,0.5699084056772385
69,0.5699084056772385
70,0.5699084056772385
71,0.5699084056772385
72,0.5699084056772385
73,0.5699084056772385
74,0.5699084056772385
75,0.5699084056772385
76,0.5699084056772385
77,0.5699084056772385
78,0.5699084056772385
79,0.5699084056772385
80,0.5699084056772385
81,0.5699084056772385
82,0.5699084056772385
83,0.5699084056772385
84,0.5699084056772385
85,0.5699084056772385
86,0.5699084056772385
87,0.5699084056772385
88,0.5699084056772385
89,0.5699084056772385
90,0.5699084056772385
91,0.5699084056772385
92,0.5699084056772385
93,0.5699084056772385
94,0.5699084056772385
95,0.5699084056772385
96,0.5699084056772385
97,0.5699084056772385
98,0.5699084056772385
99,0.5699084056772385
100,0.5699084056772385
101,0.5699084056772385
102,0.5699084056772385
103,0.5699084056772385
104,0.5699084056772385
105,0.5699084056772385
106,0.5699084056772385
107,0.5699084056772385
108,0.5699084056772385
109,0.5699084056772385
110,0.5699084056772385
111,0.5699084056772385
112,0.5699084056772385
113,0.5699084056772385
114,0.5699084056772385
115,0.5699084056772385
116,0.5699084056772385
117,0.5699084056772385
118,0.5699084056772385
119,0.5699084056772385
